mean,subj,item,sdiff,ambiguity
-6.2339,"26","52",-1042.441340461,"ambig"
-3.0602,"26","52",-1042.441340461,"ambig"
-6.0124,"26","52",-1042.441340461,"ambig"
8.6812,"26","54",-1954.441340461,"unambig"
7.9828,"26","54",-1954.441340461,"unambig"
8.7149,"26","54",-1954.441340461,"unambig"
7.736,"26","54",-1954.441340461,"unambig"
-1.2917,"26","22",946.558659539001,"ambig"
-0.913,"26","22",946.558659539001,"ambig"
-2.4739,"26","22",946.558659539001,"ambig"
-2.2916,"26","22",946.558659539001,"ambig"
-4.2747,"26","36",957.558659539001,"ambig"
-4.9605,"26","36",957.558659539001,"ambig"
-2.1374,"26","36",957.558659539001,"ambig"
-4.6772,"26","36",957.558659539001,"ambig"
5.1891,"26","51",-1954.441340461,"unambig"
3.8021,"26","51",-1954.441340461,"unambig"
5.2733,"26","51",-1954.441340461,"unambig"
4.3056,"26","51",-1954.441340461,"unambig"
2.3379,"26","4",2056.558659539,"unambig"
4.0096,"26","4",2056.558659539,"unambig"
2.1724,"26","4",2056.558659539,"unambig"
2.7222,"26","4",2056.558659539,"unambig"
7.5523,"26","24",-1943.441340461,"unambig"
9.8214,"26","24",-1943.441340461,"unambig"
3.8343,"26","24",-1943.441340461,"unambig"
5.7136,"26","24",-1943.441340461,"unambig"
1.9578,"26","29",-1943.441340461,"unambig"
-2.5665,"26","29",-1943.441340461,"unambig"
1.9396,"26","29",-1943.441340461,"unambig"
-2.171,"26","29",-1943.441340461,"unambig"
-1.0196,"26","6",-2042.441340461,"unambig"
0.33519,"26","6",-2042.441340461,"unambig"
-1.0841,"26","6",-2042.441340461,"unambig"
-2.0869,"26","6",-2042.441340461,"unambig"
0.12482,"26","26",946.558659539001,"ambig"
-0.6255,"26","26",946.558659539001,"ambig"
0.26647,"26","26",946.558659539001,"ambig"
-0.28049,"26","26",946.558659539001,"ambig"
1.6928,"26","50",1056.558659539,"ambig"
2.4964,"26","50",1056.558659539,"ambig"
2.056,"26","50",1056.558659539,"ambig"
2.7264,"26","50",1056.558659539,"ambig"
2.9886,"26","2",1045.558659539,"ambig"
3.6562,"26","2",1045.558659539,"ambig"
-1.7769,"26","2",1045.558659539,"ambig"
-0.061708,"26","2",1045.558659539,"ambig"
2.394,"26","49",1056.558659539,"ambig"
5.1779,"26","49",1056.558659539,"ambig"
0.52172,"26","49",1056.558659539,"ambig"
3.8413,"26","49",1056.558659539,"ambig"
4.2929,"26","31",957.558659539001,"ambig"
1.0224,"26","31",957.558659539001,"ambig"
5.119,"26","31",957.558659539001,"ambig"
3.2523,"26","31",957.558659539001,"ambig"
-1.049,"26","59",-1042.441340461,"ambig"
3.4444,"26","59",-1042.441340461,"ambig"
4.1906,"26","59",-1042.441340461,"ambig"
1.7503,"26","59",-1042.441340461,"ambig"
1.8709,"26","24",-954.441340460999,"ambig"
3.659,"26","24",-954.441340460999,"ambig"
2.4178,"26","24",-954.441340460999,"ambig"
1.7236,"26","24",-954.441340460999,"ambig"
1.6479,"26","23",946.558659539001,"ambig"
3.5763,"26","23",946.558659539001,"ambig"
4.3126,"26","23",946.558659539001,"ambig"
2.9634,"26","23",946.558659539001,"ambig"
8.8874,"26","10",2056.558659539,"unambig"
10.489,"26","10",2056.558659539,"unambig"
6.3209,"26","10",2056.558659539,"unambig"
7.98,"26","10",2056.558659539,"unambig"
1.4487,"26","9",-1053.441340461,"ambig"
6.0096,"26","9",-1053.441340461,"ambig"
0.89197,"26","9",-1053.441340461,"ambig"
3.328,"26","9",-1053.441340461,"ambig"
2.7755,"26","11",2056.558659539,"unambig"
2.2215,"26","11",2056.558659539,"unambig"
6.255,"26","11",2056.558659539,"unambig"
6.1035,"26","11",2056.558659539,"unambig"
10.524,"26","1",2056.558659539,"unambig"
11.894,"26","1",2056.558659539,"unambig"
9.1987,"26","1",2056.558659539,"unambig"
12.032,"26","1",2056.558659539,"unambig"
-0.85831,"26","12",-1053.441340461,"ambig"
-0.55538,"26","12",-1053.441340461,"ambig"
0.8541,"26","12",-1053.441340461,"ambig"
-2.5118,"26","12",-1053.441340461,"ambig"
1.0995,"26","21",-954.441340460999,"ambig"
2.0195,"26","21",-954.441340460999,"ambig"
0.66757,"26","21",-954.441340460999,"ambig"
-1.6886,"26","21",-954.441340460999,"ambig"
-3.0826,"26","22",1957.558659539,"unambig"
1.3492,"26","22",1957.558659539,"unambig"
-4.0195,"26","22",1957.558659539,"unambig"
-3.0055,"26","22",1957.558659539,"unambig"
0.63672,"26","16",-1943.441340461,"unambig"
-2.5903,"26","16",-1943.441340461,"unambig"
3.3617,"26","16",-1943.441340461,"unambig"
-1.2258,"26","16",-1943.441340461,"unambig"
-7.7206,"26","52",1056.558659539,"ambig"
-5.7024,"26","52",1056.558659539,"ambig"
-6.6308,"26","52",1056.558659539,"ambig"
-7.2115,"26","52",1056.558659539,"ambig"
3.0756,"26","49",-1954.441340461,"unambig"
0.22439,"26","49",-1954.441340461,"unambig"
7.3251,"26","49",-1954.441340461,"unambig"
-0.63952,"26","49",-1954.441340461,"unambig"
-1.4263,"26","42",-2053.441340461,"unambig"
-3.9676,"26","42",-2053.441340461,"unambig"
-1.1332,"26","42",-2053.441340461,"unambig"
-2.4487,"26","42",-2053.441340461,"unambig"
-0.30293,"26","20",-954.441340460999,"ambig"
-0.32116,"26","20",-954.441340460999,"ambig"
-0.32537,"26","20",-954.441340460999,"ambig"
-3.76,"26","20",-954.441340460999,"ambig"
8.2843,"26","28",1957.558659539,"unambig"
12.577,"26","28",1957.558659539,"unambig"
8.6167,"26","28",1957.558659539,"unambig"
12.955,"26","28",1957.558659539,"unambig"
-8.9758,"26","39",-2053.441340461,"unambig"
-11.169,"26","39",-2053.441340461,"unambig"
-7.7486,"26","39",-2053.441340461,"unambig"
-12.698,"26","39",-2053.441340461,"unambig"
-0.69983,"26","32",957.558659539001,"ambig"
2.624,"26","32",957.558659539001,"ambig"
-1.8442,"26","32",957.558659539001,"ambig"
-1.2552,"26","32",957.558659539001,"ambig"
1.2636,"26","38",2045.558659539,"unambig"
0.73068,"26","38",2045.558659539,"unambig"
-0.8569,"26","38",2045.558659539,"unambig"
-2.7376,"26","38",2045.558659539,"unambig"
-1.9228,"26","18",946.558659539001,"ambig"
0.032257,"26","18",946.558659539001,"ambig"
-1.948,"26","18",946.558659539001,"ambig"
-0.34921,"26","18",946.558659539001,"ambig"
5.5285,"26","10",-2042.441340461,"unambig"
4.9184,"26","10",-2042.441340461,"unambig"
6.2227,"26","10",-2042.441340461,"unambig"
7.1568,"26","10",-2042.441340461,"unambig"
5.8665,"26","5",-1053.441340461,"ambig"
6.6827,"26","5",-1053.441340461,"ambig"
4.091,"26","5",-1053.441340461,"ambig"
6.3602,"26","5",-1053.441340461,"ambig"
2.3674,"26","50",-1042.441340461,"ambig"
0.7419,"26","50",-1042.441340461,"ambig"
3.5034,"26","50",-1042.441340461,"ambig"
1.7825,"26","50",-1042.441340461,"ambig"
1.9522,"26","8",1045.558659539,"ambig"
2.3912,"26","8",1045.558659539,"ambig"
2.0013,"26","8",1045.558659539,"ambig"
1.9663,"26","8",1045.558659539,"ambig"
3.9802,"26","6",2056.558659539,"unambig"
9.8074,"26","6",2056.558659539,"unambig"
3.6085,"26","6",2056.558659539,"unambig"
6.7683,"26","6",2056.558659539,"unambig"
-1.913,"26","33",-943.441340460999,"ambig"
-1.9845,"26","33",-943.441340460999,"ambig"
-1.589,"26","33",-943.441340460999,"ambig"
-2.8386,"26","33",-943.441340460999,"ambig"
-7.3755,"26","53",1946.558659539,"unambig"
-5.7599,"26","53",1946.558659539,"unambig"
-3.2972,"26","53",1946.558659539,"unambig"
-5.8623,"26","53",1946.558659539,"unambig"
1.3379,"26","6",1045.558659539,"ambig"
5.3686,"26","6",1045.558659539,"ambig"
0.8527,"26","6",1045.558659539,"ambig"
1.5399,"26","6",1045.558659539,"ambig"
13.793,"26","26",-1943.441340461,"unambig"
19.362,"26","26",-1943.441340461,"unambig"
9.9407,"26","26",-1943.441340461,"unambig"
15.996,"26","26",-1943.441340461,"unambig"
2.3533,"26","60",1056.558659539,"ambig"
1.7741,"26","60",1056.558659539,"ambig"
1.6661,"26","60",1056.558659539,"ambig"
2.6142,"26","60",1056.558659539,"ambig"
2.7348,"26","29",-954.441340460999,"ambig"
2.3225,"26","29",-954.441340460999,"ambig"
0.43056,"26","29",-954.441340460999,"ambig"
0.10378,"26","29",-954.441340460999,"ambig"
10.908,"26","18",-954.441340460999,"ambig"
7.6336,"26","18",-954.441340460999,"ambig"
10.523,"26","18",-954.441340460999,"ambig"
8.3867,"26","18",-954.441340460999,"ambig"
5.1737,"26","3",2056.558659539,"unambig"
4.7936,"26","3",2056.558659539,"unambig"
4.1849,"26","3",2056.558659539,"unambig"
3.9241,"26","3",2056.558659539,"unambig"
3.1513,"26","58",-1954.441340461,"unambig"
5.133,"26","58",-1954.441340461,"unambig"
1.7545,"26","58",-1954.441340461,"unambig"
2.2397,"26","58",-1954.441340461,"unambig"
0.97892,"26","40",957.558659539001,"ambig"
-3.0195,"26","40",957.558659539001,"ambig"
-1.4431,"26","40",957.558659539001,"ambig"
-4.0882,"26","40",957.558659539001,"ambig"
-0.50629,"26","35",-943.441340460999,"ambig"
-1.4417,"26","35",-943.441340460999,"ambig"
0.0014025,"26","35",-943.441340460999,"ambig"
-2.2453,"26","35",-943.441340460999,"ambig"
2.2201,"26","48",-1042.441340461,"ambig"
3.098,"26","48",-1042.441340461,"ambig"
1.1122,"26","48",-1042.441340461,"ambig"
1.5161,"26","48",-1042.441340461,"ambig"
0.75032,"26","45",-2053.441340461,"unambig"
5.1569,"26","45",-2053.441340461,"unambig"
2.3912,"26","45",-2053.441340461,"unambig"
3.8792,"26","45",-2053.441340461,"unambig"
1.8681,"26","43",-2053.441340461,"unambig"
0.63672,"26","43",-2053.441340461,"unambig"
3.6773,"26","43",-2053.441340461,"unambig"
-0.5694,"26","43",-2053.441340461,"unambig"
-5.6127,"26","19",1957.558659539,"unambig"
-8.5115,"26","19",1957.558659539,"unambig"
-3.3519,"26","19",1957.558659539,"unambig"
-6.0685,"26","19",1957.558659539,"unambig"
1.9915,"26","49",1946.558659539,"unambig"
5.3153,"26","49",1946.558659539,"unambig"
3.4248,"26","49",1946.558659539,"unambig"
3.0153,"26","49",1946.558659539,"unambig"
-3.3084,"26","15",-1053.441340461,"ambig"
-2.15,"26","15",-1053.441340461,"ambig"
0.82465,"26","15",-1053.441340461,"ambig"
-1.2833,"26","15",-1053.441340461,"ambig"
1.718,"26","30",-1943.441340461,"unambig"
1.5666,"26","30",-1943.441340461,"unambig"
-0.35482,"26","30",-1943.441340461,"unambig"
-1.9943,"26","30",-1943.441340461,"unambig"
3.2271,"26","39",957.558659539001,"ambig"
0.98593,"26","39",957.558659539001,"ambig"
0.57781,"26","39",957.558659539001,"ambig"
1.3408,"26","39",957.558659539001,"ambig"
0.93684,"26","14",-2042.441340461,"unambig"
1.9775,"26","14",-2042.441340461,"unambig"
3.5903,"26","14",-2042.441340461,"unambig"
3.279,"26","14",-2042.441340461,"unambig"
3.7263,"26","10",-1053.441340461,"ambig"
7.2479,"26","10",-1053.441340461,"ambig"
3.551,"26","10",-1053.441340461,"ambig"
5.5187,"26","10",-1053.441340461,"ambig"
0.070123,"26","8",-1053.441340461,"ambig"
0.55958,"26","8",-1053.441340461,"ambig"
2.2313,"26","8",-1053.441340461,"ambig"
1.1823,"26","8",-1053.441340461,"ambig"
1.8498,"26","28",-954.441340460999,"ambig"
2.1289,"26","28",-954.441340460999,"ambig"
2.0013,"26","28",-954.441340460999,"ambig"
1.6437,"26","28",-954.441340460999,"ambig"
-0.66897,"26","18",-1943.441340461,"unambig"
-0.58623,"26","18",-1943.441340461,"unambig"
-3.4711,"26","18",-1943.441340461,"unambig"
-3.5328,"26","18",-1943.441340461,"unambig"
5.0461,"26","27",-954.441340460999,"ambig"
5.9829,"26","27",-954.441340460999,"ambig"
5.471,"26","27",-954.441340460999,"ambig"
5.457,"26","27",-954.441340460999,"ambig"
2.4515,"26","34",2045.558659539,"unambig"
2.8246,"26","34",2045.558659539,"unambig"
2.9746,"26","34",2045.558659539,"unambig"
3.4837,"26","34",2045.558659539,"unambig"
0.5119,"26","52",-1954.441340461,"unambig"
0.063111,"26","52",-1954.441340461,"unambig"
-0.32677,"26","52",-1954.441340461,"unambig"
-3.7249,"26","52",-1954.441340461,"unambig"
-3.7179,"26","45",2045.558659539,"unambig"
-5.802,"26","45",2045.558659539,"unambig"
1.9648,"26","45",2045.558659539,"unambig"
-2.2313,"26","45",2045.558659539,"unambig"
0.47123,"26","17",946.558659539001,"ambig"
0.73068,"26","17",946.558659539001,"ambig"
4.1513,"26","17",946.558659539001,"ambig"
3.2046,"26","17",946.558659539001,"ambig"
0.32537,"26","56",1946.558659539,"unambig"
0.70123,"26","56",1946.558659539,"unambig"
3.6338,"26","56",1946.558659539,"unambig"
2.3716,"26","56",1946.558659539,"unambig"
1.8919,"26","25",946.558659539001,"ambig"
3.7053,"26","25",946.558659539001,"ambig"
3.9634,"26","25",946.558659539001,"ambig"
4.4332,"26","25",946.558659539001,"ambig"
2.6577,"26","12",-2042.441340461,"unambig"
6.6827,"26","12",-2042.441340461,"unambig"
6.513,"26","12",-2042.441340461,"unambig"
6.4611,"26","12",-2042.441340461,"unambig"
2.3197,"26","8",2056.558659539,"unambig"
4.2256,"26","8",2056.558659539,"unambig"
4.4374,"26","8",2056.558659539,"unambig"
5.4556,"26","8",2056.558659539,"unambig"
1.3155,"26","41",-943.441340460999,"ambig"
4.241,"26","41",-943.441340460999,"ambig"
-0.61147,"26","41",-943.441340460999,"ambig"
0.53855,"26","41",-943.441340460999,"ambig"
7.0698,"26","19",-944.441340460999,"ambig"
7.2143,"26","19",-944.441340460999,"ambig"
6.2059,"26","19",-944.441340460999,"ambig"
3.9788,"26","19",-944.441340460999,"ambig"
4.8595,"26","35",957.558659539001,"ambig"
3.9129,"26","35",957.558659539001,"ambig"
1.7531,"26","35",957.558659539001,"ambig"
2.8316,"26","35",957.558659539001,"ambig"
6.2185,"26","18",1957.558659539,"unambig"
9.9168,"26","18",1957.558659539,"unambig"
8.1707,"26","18",1957.558659539,"unambig"
8.9084,"26","18",1957.558659539,"unambig"
8.886,"26","26",-954.441340460999,"ambig"
9.921,"26","26",-954.441340460999,"ambig"
5.8483,"26","26",-954.441340460999,"ambig"
6.8033,"26","26",-954.441340460999,"ambig"
1.2861,"26","60",-1954.441340461,"unambig"
0.57641,"26","60",-1954.441340461,"unambig"
3.2902,"26","60",-1954.441340461,"unambig"
0.62971,"26","60",-1954.441340461,"unambig"
-1.6465,"26","23",1957.558659539,"unambig"
-1.1107,"26","23",1957.558659539,"unambig"
0.8527,"26","23",1957.558659539,"unambig"
0.38007,"26","23",1957.558659539,"unambig"
-1.0336,"26","11",1045.558659539,"ambig"
2.0672,"26","11",1045.558659539,"ambig"
-1.2159,"26","11",1045.558659539,"ambig"
-1.3646,"26","11",1045.558659539,"ambig"
-2.4543,"26","38",-2053.441340461,"unambig"
-0.58903,"26","38",-2053.441340461,"unambig"
-1.0084,"26","38",-2053.441340461,"unambig"
-2.1808,"26","38",-2053.441340461,"unambig"
-1.6914,"26","34",957.558659539001,"ambig"
0.11921,"26","34",957.558659539001,"ambig"
-0.4544,"26","34",957.558659539001,"ambig"
-0.7419,"26","34",957.558659539001,"ambig"
0.53714,"26","46",-1042.441340461,"ambig"
3.4262,"26","46",-1042.441340461,"ambig"
-5.2003,"26","46",-1042.441340461,"ambig"
-2.4543,"26","46",-1042.441340461,"ambig"
-0.91581,"26","31",-2053.441340461,"unambig"
1.3436,"26","31",-2053.441340461,"unambig"
-2.1738,"26","31",-2053.441340461,"unambig"
0.22299,"26","31",-2053.441340461,"unambig"
8.6981,"26","55",1056.558659539,"ambig"
10.077,"26","55",1056.558659539,"ambig"
7.3447,"26","55",1056.558659539,"ambig"
9.5872,"26","55",1056.558659539,"ambig"
-1.1753,"26","24",946.558659539001,"ambig"
0.71385,"26","24",946.558659539001,"ambig"
-3.8245,"26","24",946.558659539001,"ambig"
-2.4669,"26","24",946.558659539001,"ambig"
-0.69843,"26","16",946.558659539001,"ambig"
1.366,"26","16",946.558659539001,"ambig"
1.359,"26","16",946.558659539001,"ambig"
1.4347,"26","16",946.558659539001,"ambig"
-9.656,"26","58",-1042.441340461,"ambig"
-11.697,"26","58",-1042.441340461,"ambig"
-4.1064,"26","58",-1042.441340461,"ambig"
-7.6518,"26","58",-1042.441340461,"ambig"
-3.6057,"26","15",2056.558659539,"unambig"
-3.5679,"26","15",2056.558659539,"unambig"
-2.143,"26","15",2056.558659539,"unambig"
-3.6099,"26","15",2056.558659539,"unambig"
4.1232,"26","39",2045.558659539,"unambig"
5.5019,"26","39",2045.558659539,"unambig"
5.0853,"26","39",2045.558659539,"unambig"
6.6112,"26","39",2045.558659539,"unambig"
8.1455,"26","9",2056.558659539,"unambig"
12.447,"26","9",2056.558659539,"unambig"
5.837,"26","9",2056.558659539,"unambig"
7.8552,"26","9",2056.558659539,"unambig"
5.9058,"26","54",-1042.441340461,"ambig"
7.1315,"26","54",-1042.441340461,"ambig"
8.1904,"26","54",-1042.441340461,"ambig"
6.5789,"26","54",-1042.441340461,"ambig"
2.8161,"26","20",-1943.441340461,"unambig"
3.098,"26","20",-1943.441340461,"unambig"
2.6352,"26","20",-1943.441340461,"unambig"
1.7727,"26","20",-1943.441340461,"unambig"
4.1779,"26","7",2056.558659539,"unambig"
4.0671,"26","7",2056.558659539,"unambig"
4.9283,"26","7",2056.558659539,"unambig"
4.8567,"26","7",2056.558659539,"unambig"
4.7431,"26","26",1957.558659539,"unambig"
3.8708,"26","26",1957.558659539,"unambig"
7.5144,"26","26",1957.558659539,"unambig"
5.4037,"26","26",1957.558659539,"unambig"
-5.7206,"26","29",946.558659539001,"ambig"
-7.3601,"26","29",946.558659539001,"ambig"
-2.3744,"26","29",946.558659539001,"ambig"
-6.0124,"26","29",946.558659539001,"ambig"
5.2172,"26","5",-2042.441340461,"unambig"
7.2465,"26","5",-2042.441340461,"unambig"
5.9689,"26","5",-2042.441340461,"unambig"
8.1329,"26","5",-2042.441340461,"unambig"
9.5816,"26","25",1957.558659539,"unambig"
13.692,"26","25",1957.558659539,"unambig"
7.4709,"26","25",1957.558659539,"unambig"
9.1623,"26","25",1957.558659539,"unambig"
5.8679,"26","35",-2053.441340461,"unambig"
10.074,"26","35",-2053.441340461,"unambig"
3.8484,"26","35",-2053.441340461,"unambig"
6.1358,"26","35",-2053.441340461,"unambig"
0.28891,"26","48",1056.558659539,"ambig"
-0.88075,"26","48",1056.558659539,"ambig"
3.7025,"26","48",1056.558659539,"ambig"
-0.55818,"26","48",1056.558659539,"ambig"
7.5537,"26","9",-943.441340460999,"ambig"
10.713,"26","9",-943.441340460999,"ambig"
4.8581,"26","9",-943.441340460999,"ambig"
8.189,"26","9",-943.441340460999,"ambig"
-1.9158,"26","52",-954.441340460999,"ambig"
-1.3786,"26","52",-954.441340460999,"ambig"
1.3997,"26","52",-954.441340460999,"ambig"
0.32818,"26","52",-954.441340460999,"ambig"
-2.1345,"26","44",-1053.441340461,"ambig"
-7.2185,"26","44",-1053.441340461,"ambig"
-0.36324,"26","44",-1053.441340461,"ambig"
-5.6491,"26","44",-1053.441340461,"ambig"
3.0686,"26","58",-954.441340460999,"ambig"
7.5705,"26","58",-954.441340460999,"ambig"
3.4374,"26","58",-954.441340460999,"ambig"
3.5482,"26","58",-954.441340460999,"ambig"
-10.366,"26","15",957.558659539001,"ambig"
-14.752,"26","15",957.558659539001,"ambig"
-6.7486,"26","15",957.558659539001,"ambig"
-13.248,"26","15",957.558659539001,"ambig"
2.3323,"26","17",2045.558659539,"unambig"
0.90319,"26","17",2045.558659539,"unambig"
2.1584,"26","17",2045.558659539,"unambig"
1.2903,"26","17",2045.558659539,"unambig"
3.3042,"26","31",1045.558659539,"ambig"
4.1878,"26","31",1045.558659539,"ambig"
0.70263,"26","31",1045.558659539,"ambig"
2.0742,"26","31",1045.558659539,"ambig"
-2.6983,"26","53",-954.441340460999,"ambig"
-3.5146,"26","53",-954.441340460999,"ambig"
-2.5903,"26","53",-954.441340460999,"ambig"
-4.2439,"26","53",-954.441340460999,"ambig"
1.2875,"26","37",1957.558659539,"unambig"
1.8288,"26","37",1957.558659539,"unambig"
-1.1711,"26","37",1957.558659539,"unambig"
-0.78959,"26","37",1957.558659539,"unambig"
10.317,"26","57",2056.558659539,"unambig"
12.65,"26","57",2056.558659539,"unambig"
8.3685,"26","57",2056.558659539,"unambig"
11.029,"26","57",2056.558659539,"unambig"
-0.2847,"26","39",-1053.441340461,"ambig"
2.3716,"26","39",-1053.441340461,"ambig"
-0.44598,"26","39",-1053.441340461,"ambig"
0.82465,"26","39",-1053.441340461,"ambig"
2.4753,"26","54",2056.558659539,"unambig"
8.1623,"26","54",2056.558659539,"unambig"
3.2593,"26","54",2056.558659539,"unambig"
5.1106,"26","54",2056.558659539,"unambig"
-2.2748,"26","5",-1954.441340461,"unambig"
-5.0292,"26","5",-1954.441340461,"unambig"
-3.4809,"26","5",-1954.441340461,"unambig"
-7.0249,"26","5",-1954.441340461,"unambig"
10.039,"26","16",2045.558659539,"unambig"
13.743,"26","16",2045.558659539,"unambig"
9.1258,"26","16",2045.558659539,"unambig"
10.384,"26","16",2045.558659539,"unambig"
-2.2734,"26","42",1957.558659539,"unambig"
-4.9268,"26","42",1957.558659539,"unambig"
-2.4206,"26","42",1957.558659539,"unambig"
-3.4809,"26","42",1957.558659539,"unambig"
-5.8048,"26","10",-1954.441340461,"unambig"
-3.6282,"26","10",-1954.441340461,"unambig"
-6.6435,"26","10",-1954.441340461,"unambig"
-6.5663,"26","10",-1954.441340461,"unambig"
3.2285,"26","3",-943.441340460999,"ambig"
4.3785,"26","3",-943.441340460999,"ambig"
1.3506,"26","3",-943.441340460999,"ambig"
3.0083,"26","3",-943.441340460999,"ambig"
6.4036,"26","2",-943.441340460999,"ambig"
11.712,"26","2",-943.441340460999,"ambig"
4.1485,"26","2",-943.441340460999,"ambig"
8.1273,"26","2",-943.441340460999,"ambig"
1.2005,"26","59",946.558659539001,"ambig"
1.9031,"26","59",946.558659539001,"ambig"
-0.46422,"26","59",946.558659539001,"ambig"
-0.81483,"26","59",946.558659539001,"ambig"
-3.6997,"26","48",-2042.441340461,"unambig"
-2.962,"26","48",-2042.441340461,"unambig"
